,title,abstract,body
3335556,0.3583088,0.3583088,0.3583088
3833587,0.33633107,0.33633107,0.33633107
3279489,0.33234957,0.33234957,0.33234957
3745931,0.32300246,0.32300246,0.32300246
3618104,0.32272628,0.32272628,0.32272628
2659845,0.31963772,0.31963772,0.31963772
3515415,0.30826712,0.30826712,0.30826712
2803987,0.3053853,0.3053853,0.3053853
3677011,0.30302256,0.30302256,0.30302256
2987954,0.29984227,0.29984227,0.29984227
3616125,0.29745197,0.29745197,0.29745197
3015846,0.29003084,0.29003084,0.29003084
2856542,0.28951785,0.28951785,0.28951785
3863515,0.28750148,0.28750148,0.28750148
3291424,0.2872372,0.2872372,0.2872372
3118368,0.28552523,0.28552523,0.28552523
3426013,0.28549188,0.28549188,0.28549188
3147240,0.28509608,0.28509608,0.28509608
3335608,0.28346512,0.28346512,0.28346512
3649648,0.28334942,0.28334942,0.28334942
2732080,0.28299665,0.28299665,0.28299665
2740015,0.28224003,0.28224003,0.28224003
2716679,0.28218448,0.28218448,0.28218448
3384962,0.28011551,0.28011551,0.28011551
3239171,0.2754517,0.2754517,0.2754517
3773459,0.27397448,0.27397448,0.27397448
2169208,0.27303755,0.27303755,0.27303755
3101915,0.26923624,0.26923624,0.26923624
3090107,0.26737744,0.26737744,0.26737744
3485486,0.26176006,0.26176006,0.26176006
2700593,0.26138154,0.26138154,0.26138154
2605761,0.260602,0.260602,0.260602
3616029,0.25942814,0.25942814,0.25942814
2672212,0.25912842,0.25912842,0.25912842
3562643,0.25858593,0.25858593,0.25858593
2672273,0.25837553,0.25837553,0.25837553
2629964,0.2576258,0.2576258,0.2576258
2518550,0.25712463,0.25712463,0.25712463
2762186,0.25678775,0.25678775,0.25678775
3168459,0.2564513,0.2564513,0.2564513
3542892,0.25632203,0.25632203,0.25632203
3866318,0.25553742,0.25553742,0.25553742
3420763,0.25493732,0.25493732,0.25493732
2424060,0.25469866,0.25469866,0.25469866
3445230,0.25466815,0.25466815,0.25466815
3056330,0.25382015,0.25382015,0.25382015
