,title,abstract,body
2884455,0.96015507,0.96015507,0.96015507
2908674,0.6105776,0.6105776,0.6105776
3097809,0.60982317,0.60982317,0.60982317
2588583,0.56641424,0.56641424,0.56641424
3099610,0.5445929,0.5445929,0.5445929
3369119,0.53411716,0.53411716,0.53411716
2766886,0.51705176,0.51705176,0.51705176
3430087,0.51038563,0.51038563,0.51038563
3818784,0.49395144,0.49395144,0.49395144
3215545,0.48263416,0.48263416,0.48263416
1198256,0.46700925,0.46700925,0.46700925
3719296,0.46558744,0.46558744,0.46558744
3625880,0.46530968,0.46530968,0.46530968
3614797,0.4544925,0.4544925,0.4544925
3205660,0.45441312,0.45441312,0.45441312
3361201,0.44490823,0.44490823,0.44490823
3866077,0.4358354,0.4358354,0.4358354
3628456,0.4246092,0.4246092,0.4246092
3780706,0.42103633,0.42103633,0.42103633
3019596,0.41865757,0.41865757,0.41865757
2767137,0.41074014,0.41074014,0.41074014
2766898,0.40191233,0.40191233,0.40191233
3052620,0.3906157,0.3906157,0.3906157
3825977,0.3897687,0.3897687,0.3897687
3364650,0.37909365,0.37909365,0.37909365
3014817,0.37883356,0.37883356,0.37883356
3480933,0.3749597,0.3749597,0.3749597
3424655,0.36894253,0.36894253,0.36894253
3419394,0.36696655,0.36696655,0.36696655
3043563,0.35966447,0.35966447,0.35966447
2963752,0.35172302,0.35172302,0.35172302
3730194,0.35125804,0.35125804,0.35125804
3719271,0.3466022,0.3466022,0.3466022
3662739,0.34557742,0.34557742,0.34557742
2800936,0.34381157,0.34381157,0.34381157
156624,0.3430498,0.3430498,0.3430498
2693868,0.34243715,0.34243715,0.34243715
3163653,0.34132978,0.34132978,0.34132978
3398080,0.3399622,0.3399622,0.3399622
3531040,0.33971357,0.33971357,0.33971357
3237206,0.3381104,0.3381104,0.3381104
3444845,0.33715823,0.33715823,0.33715823
3825982,0.33515015,0.33515015,0.33515015
3162982,0.33467656,0.33467656,0.33467656
3787639,0.32935923,0.32935923,0.32935923
3015801,0.32790786,0.32790786,0.32790786
2941598,0.3271118,0.3271118,0.3271118
3415088,0.32701656,0.32701656,0.32701656
3094260,0.32689816,0.32689816,0.32689816
3180421,0.32600227,0.32600227,0.32600227
3015361,0.32425848,0.32425848,0.32425848
3000417,0.32169798,0.32169798,0.32169798
2700683,0.3205347,0.3205347,0.3205347
2640409,0.31993422,0.31993422,0.31993422
3502786,0.3180511,0.3180511,0.3180511
2672273,0.317732,0.317732,0.317732
3348033,0.31644863,0.31644863,0.31644863
3148597,0.31602615,0.31602615,0.31602615
2938513,0.3159123,0.3159123,0.3159123
3749061,0.3157391,0.3157391,0.3157391
3100577,0.3145951,0.3145951,0.3145951
3283056,0.31455773,0.31455773,0.31455773
3335639,0.3118479,0.3118479,0.3118479
3687153,0.31085056,0.31085056,0.31085056
3821232,0.3103875,0.3103875,0.3103875
3596679,0.3093258,0.3093258,0.3093258
3604837,0.30915302,0.30915302,0.30915302
3350117,0.30913845,0.30913845,0.30913845
3848245,0.30705407,0.30705407,0.30705407
2963121,0.30528122,0.30528122,0.30528122
2726514,0.3024633,0.3024633,0.3024633
2806401,0.30203864,0.30203864,0.30203864
3522359,0.30126172,0.30126172,0.30126172
3261489,0.30095047,0.30095047,0.30095047
3787631,0.2993973,0.2993973,0.2993973
3733704,0.2991263,0.2991263,0.2991263
3745887,0.29852575,0.29852575,0.29852575
3549390,0.29674917,0.29674917,0.29674917
3862308,0.2954415,0.2954415,0.2954415
3502812,0.29532897,0.29532897,0.29532897
3789904,0.2946871,0.2946871,0.2946871
3712208,0.29444173,0.29444173,0.29444173
3539596,0.2943595,0.2943595,0.2943595
3407432,0.294164,0.294164,0.294164
3519057,0.2927253,0.2927253,0.2927253
3543180,0.29272065,0.29272065,0.29272065
3043439,0.2917237,0.2917237,0.2917237
3789311,0.29129064,0.29129064,0.29129064
2926674,0.28923848,0.28923848,0.28923848
3728876,0.2875721,0.2875721,0.2875721
3136068,0.28595188,0.28595188,0.28595188
2975263,0.28581563,0.28581563,0.28581563
3097598,0.28561935,0.28561935,0.28561935
3518087,0.2850407,0.2850407,0.2850407
2809077,0.28383753,0.28383753,0.28383753
3139186,0.283094,0.283094,0.283094
3634207,0.28236082,0.28236082,0.28236082
2938501,0.28207663,0.28207663,0.28207663
2700241,0.2813203,0.2813203,0.2813203
2804733,0.2811937,0.2811937,0.2811937
2700674,0.2811919,0.2811919,0.2811919
3043566,0.2802441,0.2802441,0.2802441
3097761,0.2801573,0.2801573,0.2801573
2804732,0.27993974,0.27993974,0.27993974
2744771,0.27859786,0.27859786,0.27859786
459232,0.27688855,0.27688855,0.27688855
3335711,0.2764709,0.2764709,0.2764709
3719309,0.27545407,0.27545407,0.27545407
