pmcid relevancy abstract body title
130966 1 0.15816425 0.12935656 0.15816425
1559601 2 0.09944234 0.08104592 0.09944234
1764004 1 0.0 0.0 0.0
1852545 1 0.15655477 0.12773281 0.15655477
1929108 1 0.16189818 0.13241039 0.16189818
194433 1 0.18877083 0.15295066 0.18877083
2045103 1 0.13424939 0.10877493 0.13424939
2174498 2 0.24900797 0.20294252 0.24900797
2363727 1 0.13775486 0.11239399 0.13775486
2430200 1 0.16806862 0.13745697 0.16806862
2464753 1 0.118121885 0.09637548 0.118121885
2515422 2 0.076282136 0.062266823 0.076282136
2531092 1 0.21910346 0.17857021 0.21910346
2588582 1 0.32371023 0.26423496 0.32371023
2596547 1 0.030433713 0.024842128 0.030433713
2627698 2 0.016208716 0.013256496 0.016208716
2629964 1 0.20216182 0.16380064 0.20216182
2639604 1 0.099908575 0.08151527 0.099908575
2672220 1 0.23267935 0.19029965 0.23267935
2672240 1 0.4070463 0.3317444 0.4070463
2678699 2 0.2297229 0.1861319 0.2297229
2700473 2 0.0 0.0 0.0
2721535 1 0.20700431 0.16870935 0.20700431
2737754 1 0.20773637 0.16956899 0.20773637
2760693 1 0.27185813 0.22027177 0.27185813
2767138 2 0.0 0.0 0.0
2769292 2 0.23761499 0.19386972 0.23761499
2769480 2 0.20953538 0.17103747 0.20953538
2770458 1 0.27389938 0.22347412 0.27389938
2771148 1 0.07784018 0.06344006 0.07784018
2801475 1 0.22638226 0.18514949 0.22638226
2803851 2 0.12312512 0.10069938 0.12312512
2803953 2 0.16397598 0.13364111 0.16397598
2850857 2 0.29469523 0.24102008 0.29469523
2858720 1 0.3193849 0.2603 0.3193849
2872582 1 0.24941014 0.20208338 0.24941014
2879291 1 0.16718006 0.13646409 0.16718006
2887806 2 0.0 0.0 0.0
2917397 1 0.2533259 0.20718567 0.2533259
2938495 1 0.20060271 0.16349204 0.20060271
2967692 1 0.11354671 0.09268477 0.11354671
2981784 1 0.39002258 0.3189847 0.39002258
2984334 2 0.32690355 0.26736206 0.32690355
2988179 2 0.29153037 0.23796752 0.29153037
2992067 1 0.0 0.0 0.0
3030029 1 0.43192822 0.35240957 0.43192822
3034954 2 0.0 0.0 0.0
3047826 2 0.31851184 0.2580727 0.31851184
3064452 1 0.22521873 0.1824824 0.22521873
3064888 1 0.2644612 0.2157735 0.2644612
3078258 1 0.13484402 0.11028382 0.13484402
3088014 1 0.08588431 0.07010479 0.08588431
3108676 1 0.18311569 0.14924003 0.18311569
3120277 2 0.14218773 0.11606359 0.14218773
3141758 1 0.0941542 0.076736055 0.0941542
3152527 2 0.0 0.0 0.0
3154489 1 0.1683242 0.13718492 0.1683242
3161475 1 0.20079236 0.1638262 0.20079236
3169864 2 0.16956487 0.13841073 0.16956487
3183636 2 0.1924864 0.15712088 0.1924864
3184711 2 0.24013302 0.19601339 0.24013302
3207060 1 0.0 0.0 0.0
3222602 1 0.14313988 0.11678763 0.14313988
3248865 1 0.0 0.0 0.0
3285529 1 0.22915216 0.18741488 0.22915216
3296555 1 0.07949909 0.064413756 0.07949909
3299160 2 0.23642534 0.19268762 0.23642534
3336243 2 0.17797941 0.14420696 0.17797941
3347843 1 0.2931485 0.23975506 0.2931485
3353206 1 0.21332851 0.17447332 0.21332851
3354466 2 0.19875082 0.16103691 0.19875082
3397657 1 0.23620847 0.19272217 0.23620847
3406274 2 0.19134451 0.15503599 0.19134451
3406278 2 0.25017112 0.2042072 0.25017112
3436631 1 0.16214342 0.13235281 0.16214342
3445145 2 0.22095199 0.1790253 0.22095199
3485910 2 0.4371278 0.35751027 0.4371278
3487309 1 0.327569 0.26697007 0.327569
3498317 2 0.42984545 0.3515543 0.42984545
3505934 1 0.22255337 0.18201798 0.22255337
3507802 2 0.2657507 0.21682562 0.2657507
3529253 2 0.047790423 0.03900989 0.047790423
3542887 2 0.20651887 0.16857517 0.20651887
3543951 2 0.119245544 0.09661814 0.119245544
3572695 2 0.18825836 0.15253545 0.18825836
3618925 2 0.19757906 0.1600875 0.19757906
3658220 1 0.27851075 0.22723652 0.27851075
3664074 2 0.28271845 0.22907129 0.28271845
3677011 2 0.27496076 0.2243401 0.27496076
3679768 2 0.25709438 0.20830953 0.25709438
3680477 2 0.09050835 0.07376468 0.09050835
3687640 2 0.18759203 0.15312576 0.18759203
3772305 2 0.13511145 0.11050255 0.13511145
3784075 2 0.19048858 0.15541935 0.19048858
3821706 2 0.22516532 0.18243915 0.22516532
3833587 2 0.33936277 0.27755198 0.33936277
3856285 2 0.24559607 0.20038149 0.24559607
3866926 1 0.05149608 0.04196952 0.05149608
3874663 2 0.18545349 0.15167539 0.18545349
3890738 2 0.21656506 0.17669512 0.21656506
